"jaar";"plot";"tree";"soort";"nnv"
"2016";"804";"105";"grove den";"0,25"
"2016";"804";"106";"grove den";"0,25"
"2016";"804";"107";"grove den";"0,20"
"2016";"804";"108";"grove den";"0,10"
"2016";"804";"109";"grove den";"0,25"
"2016";"804";"110";"grove den";"0,15"
"2016";"804";"111";"grove den";"0,20"
"2016";"804";"112";"grove den";"0,25"
"2016";"804";"113";"grove den";"0,10"
"2016";"804";"114";"grove den";"0,25"
"2016";"804";"115";"grove den";"0,15"
"2016";"804";"116";"grove den";"0,25"
"2016";"804";"117";"grove den";"0,10"
"2016";"804";"118";"grove den";"0,30"
"2016";"804";"119";"grove den";"0,25"
"2016";"902";"101";"grove den";"0,20"
"2016";"902";"102";"grove den";"0,25"
"2016";"902";"103";"grove den";"0,35"
"2016";"902";"104";"grove den";"0,15"
"2016";"902";"105";"grove den";"0,20"
"2016";"902";"106";"grove den";"0,20"
"2016";"902";"107";"grove den";"0,35"
"2016";"902";"108";"grove den";"0,25"
"2016";"902";"109";"grove den";"0,20"
"2016";"902";"110";"grove den";"0,25"
"2016";"902";"111";"grove den";"0,25"
"2016";"902";"112";"grove den";"0,30"
"2016";"902";"113";"grove den";"0,25"
"2016";"902";"114";"grove den";"0,25"
"2016";"902";"115";"grove den";"0,20"
"2016";"902";"116";"grove den";"0,20"
"2016";"902";"117";"grove den";"0,15"
"2016";"902";"118";"grove den";"0,20"
"2016";"902";"120";"grove den";"0,30"
"2016";"902";"121";"grove den";"0,25"
"2016";"902";"122";"grove den";"0,15"
"2016";"902";"123";"grove den";"0,20"
"2016";"902";"124";"grove den";"0,15"
"2016";"902";"125";"grove den";"0,35"
"2016";"902";"126";"grove den";"0,25"
"2016";"902";"127";"grove den";"0,20"
"2016";"902";"128";"grove den";"0,30"
"2016";"902";"129";"grove den";"0,20"
"2016";"902";"130";"grove den";"0,20"
"2016";"902";"131";"grove den";"0,15"
"2016";"902";"132";"grove den";"0,20"
"2016";"902";"133";"grove den";"0,10"
"2016";"902";"134";"grove den";"0,20"
"2016";"902";"135";"grove den";"0,25"
"2016";"902";"136";"grove den";"0,15"
"2016";"902";"137";"grove den";"0,20"
"2016";"902";"139";"grove den";"0,20"
"2016";"902";"140";"grove den";"0,20"
"2016";"902";"141";"grove den";"0,20"
"2016";"902";"142";"grove den";"0,20"
"2016";"902";"143";"grove den";"0,15"
"2016";"902";"144";"grove den";"0,25"
"2016";"902";"145";"grove den";"0,30"
"2016";"902";"146";"grove den";"0,30"
"2016";"903";"8";"Corsicaanse den";"0,20"
"2016";"903";"11";"Corsicaanse den";"0,15"
"2016";"903";"12";"Corsicaanse den";"0,10"
"2016";"903";"15";"Corsicaanse den";"0,15"
"2016";"903";"19";"Corsicaanse den";"0,15"
"2016";"903";"20";"Corsicaanse den";"0,20"
"2016";"903";"21";"Corsicaanse den";"0,20"
"2016";"903";"26";"Corsicaanse den";"0,30"
"2016";"903";"101";"Corsicaanse den";"0,25"
"2016";"903";"102";"Corsicaanse den";"0,15"
"2016";"903";"103";"Corsicaanse den";"0,15"
"2016";"903";"104";"Corsicaanse den";"0,10"
"2016";"903";"105";"Corsicaanse den";"0,25"
"2016";"903";"106";"Corsicaanse den";"0,25"
"2016";"903";"107";"Corsicaanse den";"0,25"
"2016";"903";"108";"Corsicaanse den";"0,20"
"2016";"903";"109";"Corsicaanse den";"0,25"
"2016";"903";"110";"Corsicaanse den";"0,25"
"2016";"903";"111";"Corsicaanse den";"0,30"
"2016";"903";"112";"Corsicaanse den";"0,25"
"2016";"903";"113";"Corsicaanse den";"0,25"
"2016";"903";"114";"Corsicaanse den";"0,15"
"2016";"903";"115";"Corsicaanse den";"0,15"
"2016";"906";"4";"Amerikaanse eik";"0,20"
"2016";"906";"13";"Amerikaanse eik";"0,35"
"2016";"906";"15";"Amerikaanse eik";"0,20"
"2016";"906";"17";"Amerikaanse eik";"0,25"
"2016";"906";"20";"Amerikaanse eik";"0,20"
"2016";"906";"26";"Amerikaanse eik";"0,25"
"2016";"906";"29";"Amerikaanse eik";"0,20"
"2016";"906";"30";"Amerikaanse eik";"0,30"
"2016";"906";"31";"Amerikaanse eik";"0,20"
"2016";"906";"35";"Amerikaanse eik";"0,20"
"2016";"906";"38";"Amerikaanse eik";"0,15"
"2016";"906";"101";"Amerikaanse eik";"0,30"
"2016";"906";"102";"Amerikaanse eik";"0,25"
"2016";"906";"103";"Amerikaanse eik";"0,15"
"2016";"906";"104";"Amerikaanse eik";"0,20"
"2016";"906";"105";"Amerikaanse eik";"0,25"
"2016";"906";"106";"Amerikaanse eik";"0,15"
"2016";"906";"107";"Amerikaanse eik";"0,15"
"2016";"906";"108";"Amerikaanse eik";"0,15"
"2016";"906";"109";"Amerikaanse eik";"0,30"
"2016";"906";"110";"Amerikaanse eik";"0,15"
"2016";"906";"111";"Amerikaanse eik";"0,20"
"2016";"906";"112";"Amerikaanse eik";"0,15"
"2016";"906";"113";"Amerikaanse eik";"0,25"
"2016";"906";"114";"Amerikaanse eik";"0,25"
"2016";"906";"115";"Amerikaanse eik";"0,20"
"2016";"906";"116";"Amerikaanse eik";"0,30"
"2016";"906";"117";"Amerikaanse eik";"0,15"
"2016";"906";"118";"Amerikaanse eik";"0,25"
"2016";"906";"119";"Amerikaanse eik";"0,25"
"2016";"906";"120";"Amerikaanse eik";"0,25"
"2016";"904";"26";"Corsicaanse den";"0,15"
"2016";"904";"27";"Corsicaanse den";"0,15"
"2016";"904";"28";"Corsicaanse den";"0,45"
"2016";"904";"36";"Corsicaanse den";"0,20"
"2016";"904";"42";"Corsicaanse den";"0,15"
"2016";"904";"29";"Corsicaanse den";"0,25"
"2016";"904";"9";"Corsicaanse den";"0,20"
"2016";"904";"30";"Corsicaanse den";"0,15"
"2016";"904";"13";"Corsicaanse den";"0,30"
"2016";"904";"14";"Corsicaanse den";"0,20"
"2016";"904";"38";"Corsicaanse den";"0,30"
"2016";"904";"39";"Corsicaanse den";"0,25"
"2016";"904";"22";"Corsicaanse den";"0,25"
"2016";"904";"35";"Corsicaanse den";"0,15"
"2016";"904";"32";"Corsicaanse den";"0,20"
"2016";"904";"101";"Corsicaanse den";"0,55"
"2016";"904";"102";"Corsicaanse den";"0,35"
"2016";"904";"103";"Corsicaanse den";"0,25"
"2016";"904";"105";"Corsicaanse den";"0,20"
"2016";"904";"107";"Corsicaanse den";"0,15"
"2016";"904";"108";"Corsicaanse den";"0,30"
"2016";"904";"109";"Corsicaanse den";"0,20"
"2016";"904";"111";"Corsicaanse den";"0,30"
"2016";"904";"113";"Corsicaanse den";"0,25"
"2016";"904";"114";"Corsicaanse den";"0,30"
"2016";"904";"115";"Corsicaanse den";"0,10"
"2016";"904";"116";"Corsicaanse den";"0,25"
"2016";"904";"117";"Corsicaanse den";"0,30"
"2016";"904";"118";"Corsicaanse den";"0,35"
"2016";"904";"119";"Corsicaanse den";"0,20"
"2016";"904";"122";"Corsicaanse den";"0,15"
"2016";"904";"124";"Corsicaanse den";"0,30"
"2016";"904";"125";"Corsicaanse den";"0,25"
"2016";"904";"127";"Corsicaanse den";"0,15"
"2016";"904";"128";"Corsicaanse den";"0,25"
"2016";"904";"129";"Corsicaanse den";"0,45"
"2016";"904";"130";"Corsicaanse den";"0,25"
"2016";"904";"131";"Corsicaanse den";"0,20"
"2016";"904";"132";"Corsicaanse den";"0,35"
"2016";"904";"133";"Corsicaanse den";"0,35"
"2016";"904";"134";"Corsicaanse den";"0,35"
"2016";"904";"135";"Corsicaanse den";"0,35"
"2016";"904";"136";"Corsicaanse den";"0,25"
"2016";"904";"137";"Corsicaanse den";"0,25"
"2016";"904";"139";"Corsicaanse den";"0,80"
"2016";"904";"140";"Corsicaanse den";"0,30"
"2016";"904";"141";"Corsicaanse den";"0,25"
"2016";"904";"142";"Corsicaanse den";"0,15"
"2016";"904";"143";"Corsicaanse den";"0,30"
"2016";"412";"11";"zomereik";"0,15"
"2016";"412";"14";"zomereik";"0,15"
"2016";"412";"101";"zomereik";"0,15"
"2016";"412";"102";"zomereik";"0,10"
"2016";"412";"103";"zomereik";"0,15"
"2016";"412";"104";"zomereik";"0,10"
"2016";"412";"105";"zomereik";"0,10"
"2016";"412";"106";"zomereik";"0,15"
"2016";"412";"107";"zomereik";"0,10"
"2016";"412";"108";"zomereik";"0,20"
"2016";"412";"109";"zomereik";"0,20"
"2016";"412";"110";"zomereik";"0,20"
"2016";"910";"26";"Corsicaanse den";"0,35"
"2016";"910";"101";"Corsicaanse den";"0,25"
"2016";"910";"102";"Corsicaanse den";"0,15"
"2016";"910";"103";"Corsicaanse den";"0,25"
"2016";"910";"104";"Corsicaanse den";"0,25"
"2016";"910";"105";"Corsicaanse den";"0,20"
"2016";"910";"106";"Corsicaanse den";"0,30"
"2016";"910";"107";"Corsicaanse den";"0,20"
"2016";"910";"108";"Corsicaanse den";"0,20"
"2016";"910";"109";"Corsicaanse den";"0,15"
"2016";"910";"110";"Corsicaanse den";"0,25"
"2016";"910";"111";"Corsicaanse den";"0,15"
"2016";"910";"112";"Corsicaanse den";"0,20"
"2016";"910";"113";"Corsicaanse den";"0,15"
"2016";"910";"114";"Corsicaanse den";"0,20"
"2016";"910";"115";"Corsicaanse den";"0,25"
"2016";"910";"116";"Corsicaanse den";"0,20"
"2016";"910";"117";"Corsicaanse den";"0,25"
"2016";"910";"118";"Corsicaanse den";"0,20"
"2016";"910";"119";"Corsicaanse den";"0,20"
"2016";"910";"120";"Corsicaanse den";"0,25"
"2016";"910";"121";"Corsicaanse den";"0,20"
"2016";"910";"122";"Corsicaanse den";"0,15"
"2016";"910";"123";"Corsicaanse den";"0,35"
"2016";"910";"124";"Corsicaanse den";"0,35"
"2016";"910";"125";"Corsicaanse den";"0,15"
"2016";"910";"126";"Corsicaanse den";"0,25"
"2016";"910";"127";"Corsicaanse den";"0,25"
"2016";"910";"128";"Corsicaanse den";"0,20"
"2016";"910";"129";"Corsicaanse den";"0,25"
"2016";"910";"131";"Corsicaanse den";"0,15"
"2016";"910";"133";"Corsicaanse den";"0,30"
"2016";"910";"134";"Corsicaanse den";"0,25"
"2016";"910";"136";"Corsicaanse den";"0,25"
"2016";"910";"137";"Corsicaanse den";"0,30"
"2016";"910";"138";"Corsicaanse den";"0,25"
"2016";"910";"139";"Corsicaanse den";"0,25"
"2016";"910";"140";"Corsicaanse den";"0,15"
"2016";"910";"141";"Corsicaanse den";"0,25"
"2016";"910";"142";"Corsicaanse den";"0,15"
"2016";"910";"143";"Corsicaanse den";"0,20"
"2016";"910";"144";"Corsicaanse den";"0,40"
"2016";"910";"146";"Corsicaanse den";"0,25"
"2016";"910";"147";"Corsicaanse den";"0,20"
"2016";"910";"148";"Corsicaanse den";"0,20"
"2016";"910";"149";"Corsicaanse den";"0,30"
"2016";"910";"150";"Corsicaanse den";"0,30"
"2016";"910";"151";"Corsicaanse den";"0,25"
"2016";"910";"152";"Corsicaanse den";"0,25"
"2016";"910";"153";"Corsicaanse den";"0,15"
"2016";"910";"154";"Corsicaanse den";"0,35"
"2016";"910";"155";"Corsicaanse den";"0,30"
"2016";"910";"156";"Corsicaanse den";"0,25"
"2016";"910";"157";"Corsicaanse den";"0,20"
"2016";"206";"10";"grove den";"0,10"
"2016";"206";"11";"grove den";"0,25"
"2016";"206";"12";"grove den";"0,20"
"2016";"206";"101";"grove den";"0,25"
"2016";"206";"102";"grove den";"0,25"
"2016";"206";"103";"grove den";"0,20"
"2016";"206";"104";"grove den";"0,25"
"2016";"206";"105";"grove den";"0,20"
"2016";"206";"106";"grove den";"0,10"
"2016";"206";"107";"grove den";"0,15"
"2016";"206";"108";"grove den";"0,20"
"2016";"206";"109";"grove den";"0,15"
"2016";"206";"110";"grove den";"0,10"
"2016";"206";"111";"grove den";"0,20"
"2016";"206";"112";"grove den";"0,20"
"2016";"206";"113";"grove den";"0,20"
"2016";"206";"114";"grove den";"0,25"
"2016";"206";"115";"grove den";"0,15"
"2016";"206";"116";"grove den";"0,15"
"2016";"206";"117";"grove den";"0,20"
"2016";"206";"118";"grove den";"0,20"
"2016";"206";"119";"grove den";"0,15"
"2016";"206";"120";"grove den";"0,25"
"2016";"206";"121";"grove den";"0,20"
"2016";"206";"122";"grove den";"0,25"
"2016";"206";"123";"grove den";"0,20"
"2016";"206";"124";"grove den";"0,25"
"2016";"206";"125";"grove den";"0,15"
"2016";"206";"126";"grove den";"0,25"
"2016";"206";"127";"grove den";"0,15"
"2016";"206";"128";"grove den";"0,15"
"2016";"206";"129";"grove den";"0,20"
"2016";"206";"130";"grove den";"0,25"
"2016";"206";"131";"grove den";"0,15"
"2016";"206";"132";"grove den";"0,25"
"2016";"206";"134";"grove den";"0,25"
"2016";"206";"135";"grove den";"0,20"
"2016";"206";"136";"grove den";"0,15"
"2016";"206";"137";"grove den";"0,15"
"2016";"206";"138";"grove den";"0,20"
"2016";"206";"139";"grove den";"0,15"
"2016";"206";"140";"grove den";"0,25"
"2016";"206";"141";"grove den";"0,20"
"2016";"206";"142";"grove den";"0,20"
"2016";"206";"143";"grove den";"0,10"
"2016";"206";"144";"grove den";"0,20"
"2016";"206";"145";"grove den";"0,20"
"2016";"206";"146";"grove den";"0,20"
"2016";"206";"147";"grove den";"0,25"
"2016";"501";"6";"Japanse lork";"0,10"
"2016";"501";"7";"zomereik";"0,30"
"2016";"501";"8";"tamme kastanje";"0,10"
"2016";"501";"9";"zomereik";"0,30"
"2016";"501";"14";"Amerikaanse eik";"0,15"
"2016";"501";"15";"Amerikaanse eik";"0,10"
"2016";"501";"16";"beuk";"0,30"
"2016";"501";"17";"zomereik";"0,35"
"2016";"501";"101";"Japanse lork";"0,30"
"2016";"501";"102";"Amerikaanse eik";"0,20"
"2016";"501";"103";"Amerikaanse eik";"0,15"
"2016";"501";"104";"zomereik";"0,20"
"2016";"501";"105";"Amerikaanse eik";"1,00"
"2016";"501";"106";"zomereik";"0,20"
"2016";"501";"107";"zomereik";"0,20"
"2016";"501";"108";"tamme kastanje";"0,15"
"2016";"501";"109";"tamme kastanje";"0,15"
"2016";"501";"110";"Amerikaanse eik";"0,15"
"2016";"501";"111";"Amerikaanse eik";"0,20"
"2016";"501";"112";"zomereik";"0,25"
"2016";"501";"113";"zomereik";"0,40"
"2016";"501";"114";"douglas";"0,05"
"2016";"501";"115";"tamme kastanje";"0,05"
"2016";"403";"25";"grove den";"0,15"
"2016";"403";"32";"grove den";"0,15"
"2016";"403";"6";"grove den";"0,10"
"2016";"403";"9";"grove den";"0,20"
"2016";"403";"33";"grove den";"0,15"
"2016";"403";"34";"grove den";"0,15"
"2016";"403";"27";"grove den";"0,20"
"2016";"403";"30";"grove den";"0,15"
"2016";"403";"19";"grove den";"0,20"
"2016";"403";"23";"grove den";"0,20"
"2016";"403";"29";"grove den";"0,25"
"2016";"403";"101";"grove den";"0,25"
"2016";"403";"102";"grove den";"0,25"
"2016";"403";"103";"grove den";"0,25"
"2016";"403";"104";"grove den";"0,20"
"2016";"403";"105";"grove den";"0,25"
"2016";"403";"106";"grove den";"0,25"
"2016";"403";"107";"grove den";"0,15"
"2016";"403";"108";"grove den";"0,25"
"2016";"403";"109";"grove den";"0,20"
"2016";"403";"110";"grove den";"0,20"
"2016";"403";"111";"grove den";"0,25"
"2016";"403";"112";"grove den";"0,15"
"2016";"403";"113";"grove den";"0,20"
"2016";"403";"114";"grove den";"0,25"
"2016";"403";"115";"grove den";"0,20"
"2016";"403";"116";"grove den";"0,15"
"2016";"403";"117";"grove den";"0,25"
"2016";"403";"118";"grove den";"0,20"
"2016";"403";"119";"grove den";"0,20"
"2016";"403";"120";"grove den";"0,30"
"2016";"403";"121";"grove den";"0,20"
"2016";"403";"122";"grove den";"0,20"
"2016";"403";"123";"grove den";"0,25"
"2016";"403";"124";"grove den";"0,20"
"2016";"403";"125";"grove den";"0,20"
"2016";"403";"126";"grove den";"0,30"
"2016";"403";"127";"grove den";"0,15"
"2016";"403";"128";"grove den";"0,35"
"2016";"403";"129";"grove den";"0,30"
"2016";"403";"130";"grove den";"0,20"
"2016";"403";"131";"grove den";"0,25"
"2016";"403";"132";"grove den";"0,20"
"2016";"403";"133";"grove den";"0,20"
"2016";"403";"134";"grove den";"0,25"
"2016";"403";"135";"grove den";"0,20"
"2016";"403";"136";"grove den";"0,25"
"2016";"403";"137";"grove den";"0,25"
"2016";"403";"138";"grove den";"0,20"
"2016";"403";"140";"grove den";"0,25"
"2016";"403";"142";"grove den";"0,25"
"2016";"403";"144";"grove den";"0,25"
"2016";"403";"145";"grove den";"0,20"
"2016";"302";"13";"beuk";"0,10"
"2016";"302";"28";"beuk";"0,20"
"2016";"302";"26";"zomereik";"0,15"
"2016";"302";"24";"zomereik";"0,15"
"2016";"302";"101";"wintereik";"0,20"
"2016";"302";"102";"zomereik";"0,15"
"2016";"302";"104";"zomereik";"0,15"
"2016";"302";"105";"zomereik";"0,15"
"2016";"302";"106";"zomereik";"0,10"
"2016";"302";"107";"zomereik";"0,15"
"2016";"302";"108";"zomereik";"0,10"
"2016";"302";"109";"wintereik";"0,20"
"2016";"302";"110";"zoete kers";"0,45"
"2016";"302";"111";"wintereik";"0,15"
"2016";"302";"112";"wintereik";"0,20"
"2016";"302";"113";"wintereik";"0,15"
"2016";"302";"114";"zomereik";"0,10"
"2016";"302";"115";"zomereik";"0,15"
"2016";"302";"116";"wintereik";"0,10"
"2016";"302";"117";"wintereik";"0,20"
"2016";"302";"118";"wintereik";"0,15"
"2016";"302";"119";"wintereik";"0,15"
"2016";"302";"120";"zomereik";"1,00"
"2016";"302";"121";"zomereik";"0,15"
"2016";"302";"122";"wintereik";"0,15"
"2016";"302";"123";"wintereik";"0,10"
"2016";"302";"124";"wintereik";"0,10"
"2016";"302";"125";"wintereik";"0,05"
"2016";"302";"126";"wintereik";"0,15"
"2016";"302";"127";"zomereik";"0,20"
"2016";"302";"128";"zomereik";"0,10"
"2016";"302";"129";"zomereik";"0,15"
"2016";"302";"130";"wintereik";"0,15"
"2016";"302";"131";"wintereik";"0,15"
"2016";"302";"132";"wintereik";"0,30"
"2016";"302";"133";"zomereik";"0,20"
"2016";"302";"134";"wintereik";"0,10"
"2016";"302";"135";"zomereik";"0,20"
"2016";"613";"4";"zomereik";"0,10"
"2016";"613";"5";"tamme kastanje";"0,25"
"2016";"613";"21";"zomereik";"0,20"
"2016";"613";"22";"tamme kastanje";"0,35"
"2016";"613";"23";"tamme kastanje";"0,15"
"2016";"613";"24";"tamme kastanje";"0,10"
"2016";"613";"25";"zomereik";"0,15"
"2016";"613";"101";"tamme kastanje";"0,20"
"2016";"613";"102";"Amerikaanse eik";"0,20"
"2016";"613";"103";"tamme kastanje";"0,10"
"2016";"613";"104";"tamme kastanje";"0,15"
"2016";"613";"105";"zomereik";"0,15"
"2016";"613";"106";"tamme kastanje";"0,15"
"2016";"613";"107";"tamme kastanje";"0,15"
"2016";"613";"108";"tamme kastanje";"0,20"
"2016";"613";"109";"tamme kastanje";"0,15"
"2016";"613";"110";"tamme kastanje";"0,10"
"2016";"613";"111";"tamme kastanje";"0,15"
"2016";"613";"112";"tamme kastanje";"0,05"
"2016";"613";"113";"tamme kastanje";"0,15"
"2016";"613";"114";"tamme kastanje";"0,15"
"2016";"613";"115";"tamme kastanje";"0,05"
"2016";"613";"116";"tamme kastanje";"0,15"
"2016";"613";"117";"tamme kastanje";"0,05"
"2016";"613";"118";"tamme kastanje";"0,10"
"2016";"613";"119";"tamme kastanje";"0,35"
"2016";"613";"120";"tamme kastanje";"0,05"
"2016";"613";"121";"tamme kastanje";"0,05"
"2016";"613";"123";"tamme kastanje";"0,10"
"2016";"613";"124";"tamme kastanje";"0,10"
"2016";"613";"125";"zomereik";"0,30"
"2016";"613";"128";"tamme kastanje";"0,15"
"2016";"613";"129";"tamme kastanje";"0,10"
"2016";"613";"130";"tamme kastanje";"0,05"
"2016";"613";"131";"tamme kastanje";"0,25"
"2016";"613";"132";"tamme kastanje";"0,25"
"2016";"613";"133";"tamme kastanje";"0,15"
"2016";"613";"134";"tamme kastanje";"0,10"
"2016";"613";"135";"tamme kastanje";"0,15"
"2016";"613";"136";"zomereik";"0,20"
"2016";"613";"137";"zomereik";"0,15"
"2016";"202";"9";"grove den";"0,15"
"2016";"202";"10";"grove den";"0,25"
"2016";"202";"36";"grove den";"0,35"
"2016";"202";"101";"grove den";"0,25"
"2016";"202";"102";"grove den";"0,15"
"2016";"202";"103";"grove den";"0,20"
"2016";"202";"104";"grove den";"0,35"
"2016";"202";"105";"grove den";"0,25"
"2016";"202";"106";"grove den";"0,15"
"2016";"202";"107";"grove den";"0,25"
"2016";"202";"108";"grove den";"0,30"
"2016";"202";"109";"grove den";"0,20"
"2016";"202";"110";"grove den";"0,20"
"2016";"202";"111";"grove den";"0,15"
"2016";"202";"112";"grove den";"0,25"
"2016";"202";"113";"grove den";"0,40"
"2016";"202";"115";"grove den";"0,25"
"2016";"202";"116";"grove den";"0,20"
"2016";"202";"117";"grove den";"0,15"
"2016";"202";"118";"grove den";"0,25"
"2016";"202";"119";"grove den";"0,10"
"2016";"202";"120";"grove den";"0,20"
"2016";"202";"121";"grove den";"0,20"
"2016";"202";"122";"grove den";"0,15"
"2016";"202";"123";"grove den";"0,25"
"2016";"202";"124";"grove den";"0,20"
"2016";"202";"125";"grove den";"0,25"
"2016";"202";"127";"grove den";"0,20"
"2016";"202";"128";"grove den";"0,10"
"2016";"202";"130";"grove den";"0,30"
"2016";"202";"131";"grove den";"0,20"
"2016";"202";"132";"grove den";"0,25"
"2016";"202";"133";"grove den";"0,25"
"2016";"202";"134";"grove den";"0,30"
"2016";"202";"135";"grove den";"0,30"
"2016";"202";"136";"grove den";"0,10"
"2016";"202";"137";"grove den";"0,25"
"2016";"202";"138";"grove den";"0,25"
"2016";"202";"139";"grove den";"0,25"
"2016";"202";"140";"grove den";"0,20"
"2016";"202";"141";"grove den";"0,15"
"2016";"205";"13";"es";"0,40"
"2016";"205";"14";"tamme kastanje";"0,05"
"2016";"205";"15";"es";"0,20"
"2016";"205";"16";"Japanse lork";"0,15"
"2016";"205";"17";"zomereik";"0,15"
"2016";"205";"18";"zomereik";"0,20"
"2016";"205";"22";"zomereik";"0,15"
"2016";"205";"23";"zomereik";"0,20"
"2016";"205";"140";"Japanse lork";"0,10"
"2016";"205";"144";"zomereik";"0,20"
"2016";"205";"145";"Japanse lork";"0,15"
"2016";"205";"192";"zomereik";"0,20"
"2016";"205";"253";"zomereik";"0,20"
"2016";"205";"263";"zomereik";"0,20"
"2016";"205";"180";"Japanse lork";"0,40"
"2016";"205";"306";"es";"0,20"
"2016";"205";"308";"zomereik";"0,10"
"2016";"416";"1";"es";"0,20"
"2016";"416";"2";"zomereik";"0,25"
"2016";"416";"3";"es";"0,20"
"2016";"416";"4";"zomereik";"0,20"
"2016";"416";"10";"es";"0,25"
"2016";"416";"11";"es";"0,40"
"2016";"416";"14";"es";"0,30"
"2016";"416";"101";"tamme kastanje";"0,05"
"2016";"416";"102";"es";"0,15"
"2016";"416";"103";"tamme kastanje";"0,15"
"2016";"416";"104";"es";"0,35"
"2016";"416";"105";"es";"0,55"
"2016";"416";"106";"es";"0,30"
"2016";"416";"107";"es";"0,25"
"2016";"416";"108";"es";"0,95"
"2016";"416";"109";"tamme kastanje";"0,05"
"2016";"416";"110";"zomereik";"0,25"
"2016";"416";"111";"es";"0,20"
"2016";"416";"112";"zomereik";"0,40"
"2016";"502";"6";"grove den";"0,20"
"2016";"502";"31";"grove den";"0,10"
"2016";"502";"34";"grove den";"0,20"
"2016";"502";"101";"grove den";"0,20"
"2016";"502";"102";"grove den";"0,25"
"2016";"502";"103";"grove den";"0,20"
"2016";"502";"104";"grove den";"0,20"
"2016";"502";"105";"grove den";"0,25"
"2016";"502";"106";"grove den";"0,15"
"2016";"502";"107";"grove den";"0,25"
"2016";"502";"108";"grove den";"0,35"
"2016";"502";"109";"grove den";"0,25"
"2016";"502";"110";"grove den";"0,20"
"2016";"502";"111";"grove den";"0,15"
"2016";"502";"112";"grove den";"0,15"
"2016";"502";"113";"grove den";"0,25"
"2016";"502";"114";"grove den";"0,15"
"2016";"502";"115";"grove den";"0,15"
"2016";"502";"117";"grove den";"0,25"
"2016";"502";"119";"grove den";"0,25"
"2016";"514";"1";"zomereik";"0,20"
"2016";"514";"14";"zomereik";"0,15"
"2016";"514";"20";"zomereik";"0,40"
"2016";"514";"25";"zomereik";"0,35"
"2016";"514";"101";"zomereik";"0,25"
